Date,Year,Month,cashInReport,Card2,Card,DD,UE,GH,CN,DD2,UE2,GH2,CN2,DD Fees,UE Fees,GH Fees,Catering,otherCash,Foodja,Foodja2,Foodja Fees,Zelle,Ez Cater,Ez Cater2,EzCater Fees,Relish,Relish2,Relish Fees,waiter.com,CC Fees,createdAt,updatedAt,createdBy
6-Mar-25,2025,Mar,,1500.62,1576.83,323.57,609.98,0,,254.76,421.81,0,,68.81,188.17,0,40,,,,0,,,,0,,,0,,76.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Mar-25,2025,Mar,3.76,2836.89,2945.79,920.7,500.09,37.15,46.29,724.75,341.1,26.97,,195.95,158.99,10.18,,,,,0,,,,0,,,0,,108.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Mar-25,2025,Mar,,2604.12,2778.98,240.1,886.02,135.65,117.33,184.37,557.17,103.12,,55.73,328.85,32.53,120,78,,,0,,,,0,,,0,,174.86,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Mar-25,2025,Mar,,2131.95,2195.87,287.51,573.69,25.85,80.7,228.38,375.87,17.56,48.81,59.13,197.82,8.29,,,,,0,,,,0,,,0,,63.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Mar-25,2025,Mar,,998.9,1041.36,378.52,224.8,103.37,,272.39,155.3,70.82,114.36,106.13,69.5,32.55,,103.35,,,0,100,,,0,,,0,,42.46,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Mar-25,2025,Mar,,908.09,950.18,125.98,354.4,52.35,,96.74,217.77,35.45,83.27,29.24,136.63,16.9,,,,,0,,,,0,,131.15,0,,42.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Mar-25,2025,Mar,,1233.55,1272.69,621.29,286.13,47.2,,477.11,204.53,32.27,,144.18,81.6,14.93,,,,,0,,,,0,,,0,,39.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Mar-25,2025,Mar,,1311.77,1354.72,507.15,403.03,43.06,,389.46,274.39,33.46,,117.69,128.64,9.6,,22.06,,,0,,,,0,,,0,,42.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Mar-25,2025,Mar,12.92,3966.4,4108.5,393.07,829.37,128.11,,312.09,537.29,89.92,,80.98,292.08,38.19,,100,,753.19,0,,,,0,,,0,,142.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Mar-25,2025,Mar,,2413.27,2491.01,646.06,493.23,134.61,21.54,475.47,335.71,85.5,,170.59,157.52,49.11,,,,,0,,,,0,,,0,,77.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Mar-25,2025,Mar,,2022.93,2101.66,197.02,1009.05,44.15,,146.46,619.75,50.81,,50.56,389.3,-6.66,597,10.74,,,0,,,,0,,,0,,78.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Mar-25,2025,Mar,,1158.56,1194.63,347.8,284.06,27.75,,287.76,202.24,18.81,20.8,60.04,81.82,8.94,100,130.26,500.62,,160.1984,,,,0,,,0,,36.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Mar-25,2025,Mar,35.49,1065.51,1100.54,316.6,405.15,51.67,,272.34,262.69,35.09,,44.26,142.46,16.58,400,,,,0,,,,0,,,0,,35.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Mar-25,2025,Mar,4.28,1274.19,1324.46,469.49,168.39,148.05,,360.55,100.48,101.08,,108.94,67.91,46.97,,,,,0,,,,0,,,0,,50.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Mar-25,2025,Mar,,1240.3,1280.46,398.44,534.37,65.67,,305.97,355.08,51.18,,92.47,179.29,14.49,,,,,0,,,,0,,,0,,40.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Mar-25,2025,Mar,10.74,1875.36,1936.63,889.98,832.6,173.38,,683.43,538.03,77.84,,206.55,294.57,95.54,70,38.73,,,0,,,,0,,,0,,61.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Mar-25,2025,Mar,,2703.62,2790.68,156.15,444.99,126.99,19.37,131.3,275.41,137.29,,24.85,169.58,-10.3,735,221.1,,,0,,,,0,,,0,,87.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Mar-25,2025,Mar,2,2453.93,2522.01,199.24,270.47,104.46,55.97,153,166.75,80.67,,46.24,103.72,23.79,,101.21,,,0,,,,0,,,0,,68.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Mar-25,2025,Mar,,848.39,874.92,138.91,67.2,15.61,,111.42,42.81,10.48,18.7,27.49,24.39,5.13,,126.16,,,0,,,,0,,,0,,26.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Mar-25,2025,Mar,10,1222.68,1259.01,132.46,234.39,43.07,,101.72,157.99,29.46,54.04,30.74,76.4,13.61,,,,,0,,,,0,,,0,,36.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Mar-25,2025,Mar,16.67,1214.98,1255.32,306.88,326.27,24.6,,235.66,210.5,18.94,,71.22,115.77,5.66,,,,,0,,,,0,,,0,,40.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Mar-25,2025,Mar,5.37,3168.88,3277.42,418.93,103.39,,,329.82,71.93,0,,89.11,31.46,0,,27.44,,,0,,,,0,,,0,,108.54,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Mar-25,2025,Mar,,2817.22,2914.16,242.3,889.31,85.08,,186.06,586.85,62.58,,56.24,302.46,22.5,120,20,,491.82,0,,,,0,,,0,,96.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Mar-25,2025,Mar,4.3,2608.01,2686.7,483.44,205.05,32.29,,387.96,139.44,22,,95.48,65.61,10.29,305,,,,0,,,,0,,,0,,78.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Mar-25,2025,Mar,,2973.48,3077.7,139.99,795.38,0,21.54,107.49,507.1,0,,32.5,288.28,0,2250,135.01,492.09,,157.4688,,,,0,,,0,,104.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Mar-25,2025,Mar,,1333.16,1378.84,69.45,106.96,,,53.33,82.07,0,,16.12,24.89,0,,,,,0,,,,0,,,0,,45.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Apr-25,2025,Apr,,1407.16,1792.03,126.01,182.02,16.69,,96.77,120.17,12.78,20.8,29.24,61.85,3.91,,13.99,,,0,,,,0,,,0,,384.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Apr-25,2025,Apr,,1540.37,1592.13,446.22,399.05,107.66,,358.52,273.38,76.49,,87.7,125.67,31.17,120,40.92,,,0,,,,0,,,0,,51.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Apr-25,2025,Apr,,1543.76,1594.97,249.78,697.88,45.22,,191.82,425.08,34.84,,57.96,272.8,10.38,,28.52,,,0,,,,0,,,0,,51.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Apr-25,2025,Apr,24.2,3288.51,3394.94,300.4,851.24,67.68,,225.31,541.54,46.11,,75.09,309.7,21.57,200,71.04,,,0,,,,0,,,0,,106.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Apr-25,2025,Apr,,2020.93,2084.37,437.2,468.8,163.39,,343.74,299.17,112.31,,93.46,169.63,51.08,,,,,0,,,,0,,,0,,63.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Apr-25,2025,Apr,4.3,2030.21,2120.04,636.14,421.58,0,21.54,494.55,249.85,0,,141.59,171.73,0,,19,,,0,,,,0,,,0,,89.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Apr-25,2025,Apr,,1048.09,1082.65,326.82,342.39,0,,250.98,220.44,0,,75.84,121.95,0,,,93.93,,30.0576,100,,,0,,,0,,34.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Apr-25,2025,Apr,,991.03,1022.58,221.9,309.04,159.32,,185.61,206.26,109.82,20.8,36.29,102.78,49.5,,,195.82,,62.6624,,,,0,,,0,,31.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Apr-25,2025,Apr,,1988.17,2075.02,208.34,554.1,23.69,,159.99,313.03,18.27,,48.35,241.07,5.42,,,,,0,,,,0,,,0,,86.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Apr-25,2025,Apr,,1927.35,1991.54,245.52,185.67,0,,182.07,110.22,0,,63.45,75.45,0,,59.23,,,0,,,,0,,,0,,64.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Apr-25,2025,Apr,,2944.3,3051.02,853.9,484.41,47.43,,655.75,304.76,34.63,,198.15,179.65,12.8,400,79.62,,911.81,0,,,,0,,,0,,106.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Apr-25,2025,Apr,,3906.71,4059.01,634.5,398.95,0,,530.23,252.51,0,,104.27,146.44,0,735,65,,,0,,,,0,,,0,,152.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Apr-25,2025,Apr,,1981.74,2065.11,347.32,584.51,61.35,,274.8,370.19,45.39,,72.52,214.32,15.96,,,,,0,,,,0,,,0,,83.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Apr-25,2025,Apr,,664.34,688.09,310.61,224.89,51.14,,242.9,140.81,38.03,,67.71,84.08,13.11,,39.84,,,0,,,,0,,,0,,23.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Apr-25,2025,Apr,,1135.25,1171.94,226.12,54.92,162.01,,178.94,25.02,118.24,,47.18,29.9,43.77,,39.84,357.67,,114.4544,,570.84,,182.6688,,,0,,36.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Apr-25,2025,Apr,,1935.91,2023.81,226.69,497.97,105.88,,178.06,327.25,71.9,,48.63,170.72,33.98,,102.28,,,0,,,,0,,,0,,87.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Apr-25,2025,Apr,8.61,1145.79,1181.29,371.02,530.54,0,,291.58,338.39,0,,79.44,192.15,0,100,64.06,,,0,,,,0,,,0,,35.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Apr-25,2025,Apr,,2797.23,2885.96,566.65,853.16,0,,458.83,557.21,0,,107.82,295.95,0,467,101.22,,,0,,,,0,,,0,,88.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Apr-25,2025,Apr,,2451.65,2566.57,265.94,443.82,57.07,,178.75,286.6,38.83,,87.19,157.22,18.24,105,125.5,,,0,,,,0,,,0,,114.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Apr-25,2025,Apr,3.22,2615.73,2707.46,705.74,287.23,0,,586.66,169.01,0,,119.08,118.22,0,245,,,,0,,,,0,,,0,,91.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Apr-25,2025,Apr,,1229.73,1270.87,297.72,246.9,0,41.98,231.49,149.1,0,,66.23,97.8,0,,34.98,270.77,,86.6464,,,,0,,,0,,41.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Apr-25,2025,Apr,,1550.59,1601.73,172.83,179.42,22.61,,132.71,107.33,15.32,,40.12,72.09,7.29,,173.5,175.84,,56.2688,,,,0,,465.41,0,,51.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Apr-25,2025,Apr,,1086.44,1133.07,288.11,173.85,122.73,,228.76,106.02,83.9,40.78,59.35,67.83,38.83,,76.42,353.21,,113.0272,,,,0,,,0,,46.63,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Apr-25,2025,Apr,,1798.78,1854.71,324.64,322.96,111.94,,249.28,208.53,79.7,,75.36,114.43,32.24,,20.46,,,0,,,,0,,,0,,55.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Apr-25,2025,Apr,,2839.9,2929.32,467.87,542.2,45.07,,372.32,342.53,30.49,,95.55,199.67,14.58,297,74.15,,194.42,0,,,,0,,,0,,89.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Apr-25,2025,Apr,,2342.53,2415.62,440.96,485.53,48.45,,338.61,439.4,11.33,,102.35,46.13,37.12,,118,,,0,,,,0,,,0,,73.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Apr-25,2025,Apr,,1717.22,1768.06,124.91,505.78,71.06,,98.9,329.37,48.5,,26.01,176.41,22.56,280,,,,0,,,,0,,,0,,50.84,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Apr-25,2025,Apr,,1049.43,1082.31,353.01,114.71,16.69,,281.8,57.3,12.78,,71.21,57.41,3.91,,64.58,18.98,,6.0736,,,,0,,,0,,32.88,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Apr-25,2025,Apr,,1842.63,1904.88,447.49,301.17,154.65,,250.58,166.87,113.85,,196.91,134.3,40.8,,140.58,109.92,,35.1744,,42.56,,13.6192,,,0,,62.25,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Apr-25,2025,Apr,,936.38,968.27,220.19,522.97,68.91,,169.08,316.73,49.51,,51.11,206.24,19.4,300,36,,,0,,482.88,,154.5216,,,0,,31.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-May-25,2025,May,29.59,1604.44,1666.98,277.08,268.7,82.36,,216.93,180.08,56,,60.15,88.62,26.36,,46.29,,,0,,,,0,,,0,,62.54,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-May-25,2025,May,13.99,3034.1,3181.96,453.24,656.17,131.35,,341.85,443.53,92.56,,111.39,212.64,38.79,,76.44,,,0,,38.4,,12.288,,,0,,147.86,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-May-25,2025,May,,3308.74,3411.85,958.91,388.81,141.07,21.54,781.88,242.63,98.27,,177.03,146.18,42.8,,86,,,0,,,,0,,,0,,103.11,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-May-25,2025,May,19.38,2777.47,2860.92,392.64,816.93,23.67,,310.18,514.56,-39.94,,82.46,302.37,63.61,855,,,,0,,,,0,,,0,,83.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-May-25,2025,May,,509.03,526.58,21.54,386.48,0,,0,233.14,0,20.8,21.54,153.34,0,,21,239.32,,76.5824,100,,,0,,,0,,17.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-May-25,2025,May,,1802.38,1859.12,171.76,374.42,136.21,,131.89,233.48,93.53,,39.87,140.94,42.68,,21.52,,,0,,,,0,,407.52,0,,56.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-May-25,2025,May,,1074.76,1109.71,389.79,304.11,64.62,,306.94,208.28,43.74,,82.85,95.83,20.88,,,,,0,,,,0,,,0,,34.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-May-25,2025,May,,1286.02,1326.91,239.04,1048.58,0,,183.57,704.21,0,,55.47,344.37,0,,,,,0,,576,,184.32,,,0,,40.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-May-25,2025,May,3.22,2531.6,2607.15,490.64,676.06,43.08,,362.2,454.41,31.16,,128.44,221.65,11.92,,,1839,776.68,588.48,,,,0,,,0,,75.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-May-25,2025,May,,2262.09,2353.96,380.32,252.34,87.75,,312.22,145.72,61.73,,68.1,106.62,26.02,2000,235,,,0,,,,0,,,0,,91.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-May-25,2025,May,,2167.9,2249.9,506.18,277.14,20.46,,348.82,140.97,15.74,,157.36,136.17,4.72,1100,79.65,,,0,,,,0,,,0,,82,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-May-25,2025,May,,1134.98,1170.69,218.05,189.06,0,,167.45,119.13,0,,50.6,69.93,0,,135.66,,,0,,,,0,,,0,,35.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-May-25,2025,May,,2058.57,2118.44,172.27,413.37,106.57,,166.74,252.75,75.44,,5.53,160.62,31.13,,62.97,,,0,,,,0,,486.9,0,,59.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-May-25,2025,May,,1330.79,1382.55,159.91,111.45,67.83,,122.8,82.98,-0.02,,37.11,28.47,67.85,,,,,0,,,,0,,,0,,51.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-May-25,2025,May,,2140.21,2213.95,168.68,293.1,39.3,,114.94,194.47,26.56,,53.74,98.63,12.74,,54.91,,,0,,63.03,,20.1696,,,0,,73.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-May-25,2025,May,,2359.55,2458.54,380.08,547.22,70,,310.87,346.07,46.29,,69.21,201.15,23.71,100,109,,,0,,,,0,,,0,,98.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-May-25,2025,May,,1838.41,1903.92,364.65,667.29,0,21.54,268.66,448.93,0,,95.99,218.36,0,565,65,2289.66,,732.6912,,,,0,,,0,,65.51,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-May-25,2025,May,,3141.85,3248.49,83.96,430.86,52.76,,64.46,273.89,37.85,,19.5,156.97,14.91,500,,,,0,,,,0,,,0,,106.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-May-25,2025,May,,766.88,790.64,245.99,326.31,30.95,,188.9,208.67,24.71,20.8,57.09,117.64,6.24,270,,,,0,,,,0,,,0,,23.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-May-25,2025,May,,1185.57,1223.14,181.43,311.7,64.62,,139.31,190.59,44.05,,42.12,121.11,20.57,4600,19.98,,,0,,,,0,,,0,,37.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-May-25,2025,May,,1273.01,1335.23,155.08,108.76,84.52,,119.09,68.12,59.35,,35.99,40.64,25.17,,19.38,608.5,,194.72,,,,0,,,0,,62.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-May-25,2025,May,,1398.6,1441.34,130.83,580.27,26.9,,100.46,385.07,18.29,,30.37,195.2,8.61,110,70.51,,,0,,,,0,,,0,,42.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-May-25,2025,May,,3194.23,3313.2,836.39,335.63,106.6,,697.94,231.45,78.91,,138.45,104.18,27.69,465,61.34,280.78,1481.02,89.8496,,,,0,,,0,,118.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-May-25,2025,May,,2143.58,2211.06,295.17,861.66,82.91,21.54,233.04,556.99,56.37,,62.13,304.67,26.54,1310,112.5,,,0,,,,0,,,0,,67.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-May-25,2025,May,44.76,2753.56,2854.05,412.68,299.97,146.94,,329.7,196.52,100.63,,82.98,103.45,46.31,688,42.52,,,0,,,,0,,,0,,100.49,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-May-25,2025,May,,3023.14,3110.77,344.19,551.95,74.3,,244.19,375.72,50.43,,100,176.23,23.87,90,92.59,,,0,,,,0,,,0,,87.63,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-May-25,2025,May,,1053.15,1086.58,314.29,202.67,0,20.46,249.11,141.26,0,20.8,65.18,61.41,0,,43,260.83,,83.4656,,,,0,,,0,,33.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-May-25,2025,May,,1514.73,1564.38,172.29,375.04,182.41,,132.31,247.12,126.05,,39.98,127.92,56.36,,41,,,0,,,,0,37.98,,11.394,,49.65,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-May-25,2025,May,,1611.9,1663.84,280,216.69,0,39.83,193.47,134.74,-47.37,19.71,86.53,81.95,47.37,,,128.89,,41.2448,,,,0,,,0,40.41,51.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-May-25,2025,May,,2554.88,2650.86,339.31,258.8,123.28,,249.77,164.37,86.28,,89.54,94.43,37,,20,,,0,,,,0,178.82,,53.646,,95.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-May-25,2025,May,,3673.25,3793.22,114.14,663.19,227.78,,87.65,414.31,166.95,,26.49,248.88,60.83,,,,,0,,,,0,,,0,,119.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Jun-25,2025,Jun,,2829.57,2918.57,398.59,444.66,43.06,,318.94,281.01,33.46,,79.65,163.65,9.6,,120,,,0,,,,0,,,0,,89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Jun-25,2025,Jun,,1481.29,1547.8,234.73,614.9,,,180.25,388.76,0,37.89,54.48,226.14,0,,200,,,0,,,,0,,,0,,66.51,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Jun-25,2025,Jun,,1051.41,1086.44,217,341.11,95.81,,166.64,198.41,65.3,,50.36,142.7,30.51,,304.42,337.86,,108.1152,400,,,0,,183.26,0,53.34,35.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Jun-25,2025,Jun,,1140.32,1212.38,390.87,802.96,94.95,,307.58,530.62,74.96,,83.29,272.34,19.99,,26,131.9,,42.208,,,,0,,,0,,72.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jun-25,2025,Jun,,1517.98,1566.88,415.15,356.96,0,,322.5,232.87,0,,92.65,124.09,0,583,,,,0,100,,,0,88.91,,26.673,,48.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jun-25,2025,Jun,,2716.55,2829.48,535.31,884.8,132.44,,431.34,571.5,100.9,,103.97,313.3,31.54,,933,,2133.07,0,,,,0,,,0,,112.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jun-25,2025,Jun,,2524.84,2604.46,296.79,707.46,29.04,,249.39,460.68,19.76,,47.4,246.78,9.28,761.85,,,,0,,,,0,,,0,,79.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Jun-25,2025,Jun,,1803.67,1861.57,508.45,659.67,213.21,,379.67,430.02,209.39,,128.78,229.65,3.82,110,,,,0,,,,0,,,0,,57.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jun-25,2025,Jun,,1215.86,1231.34,100.14,432.99,32.3,,76.91,282.95,22.01,,23.23,150.04,10.29,,327,,,0,,,,0,,,0,,15.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jun-25,2025,Jun,,1342.81,1401.71,49.53,480.8,0,,54.57,301.55,0,,-5.04,179.25,0,,25,158.87,,50.8384,,,,0,,75.16,0,,58.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jun-25,2025,Jun,,1268.44,1310.96,314,492.01,52.76,,226.53,346.95,35.85,,87.47,145.06,16.91,,,,,0,,,,0,,,0,,42.52,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jun-25,2025,Jun,,1388.91,1452.07,502.68,332.29,117.95,,397.39,213.06,80.9,,105.29,119.23,37.05,,122.73,,,0,,,,0,,,0,15.35,63.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jun-25,2025,Jun,,2908.52,3019.43,462.22,544.41,103.98,,325.78,381.07,41.83,,136.44,163.34,62.15,,376,,,0,,,,0,,,0,,110.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jun-25,2025,Jun,,2689.32,2774.21,542.87,776.11,37.68,,435.16,520.26,57.7,,107.71,255.85,-20.02,,70,,,0,,,,0,,,0,,84.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Jun-25,2025,Jun,,2364.7,2437.48,357.02,188.6,95.82,,294.38,128.74,74.51,,62.64,59.86,21.31,,37,,,0,,,,0,,,0,,72.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jun-25,2025,Jun,,1687.29,1745.06,480.24,234.05,43.08,,376.39,151.97,29.16,,103.85,82.08,13.92,,,,,0,,,,0,,,0,,57.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jun-25,2025,Jun,,1583.02,1633.84,163.68,136.23,21.54,,135.37,99.54,14.58,,28.31,36.69,6.96,,59.19,167.86,,53.7152,,,,0,,,0,,50.82,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jun-25,2025,Jun,,2618,2720.73,142.15,237.28,49.53,,109.16,174.9,33.62,,32.99,62.38,15.91,,13.99,313.75,,100.4,,184.85,,59.152,,,0,,102.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Jun-25,2025,Jun,,2657.08,2737.08,212.77,241.9,21.54,,153.35,159.55,14.58,,59.42,82.35,6.96,,0,,,0,,,,0,191.24,,57.372,,80,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jun-25,2025,Jun,,2852.69,2961.85,508.17,607.1,108.51,,382.72,380.65,82.1,,125.45,226.45,26.41,,28,,576.88,0,,,,0,,,0,,109.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jun-25,2025,Jun,,2041.97,2158.29,66.23,660.09,58.11,20.46,50.86,426.42,39.86,,15.37,233.67,18.25,,35,,,0,,,,0,,,0,,116.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jun-25,2025,Jun,,2608.09,2688.69,135.29,226.88,72.14,21.54,89.3,126.92,28.78,,45.99,99.96,43.36,,,,,0,,,,0,,,0,,80.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jun-25,2025,Jun,,1355.67,1400.22,220.51,368.02,18.3,,140.16,218.85,12.34,17.06,80.35,149.17,5.96,,20.46,,,0,,,,0,,,0,,44.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jun-25,2025,Jun,,1424.86,1483.14,199.8,325.3,0,,141.39,160.29,0,20.8,58.41,165.01,0,,46.28,240.78,,77.0496,100,,,0,,321.07,0,,58.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jun-25,2025,Jun,,2038.65,2134.64,298.43,410.23,107.64,,218.39,254.04,73.78,,80.04,156.19,33.86,,265,,,0,100,,,0,448.06,,134.418,,95.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jun-25,2025,Jun,,2003.29,2068,351.03,447.84,0,,269.55,295.55,20.46,,81.48,152.29,-20.46,,,,,0,,,,0,785.45,,235.635,20.2,64.71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jun-25,2025,Jun,,2011.72,2161.02,512.47,780.8,52.75,,403.52,497.03,36.15,,108.95,283.77,16.6,,,,,0,,,,0,,,0,,149.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jun-25,2025,Jun,,2700.75,2782.25,520.31,557.78,0,21.54,375.25,363.96,0,,145.06,193.82,0,,307,,,0,,,,0,,,0,,81.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jun-25,2025,Jun,,2664.81,2758.4,500.78,628.07,21.54,,392.66,433.38,14.58,,108.12,194.69,6.96,150,43.06,,,0,,,,0,,,0,,93.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
